39650-000,Minas Novas,Minas Gerais,,-17.355000,-42.408901
98430-000,Palmitinho,Rio Grande do Sul,,-27.322701,-53.592201
68398-000,Cumaru do Norte,Para,,-8.391400,-51.240799
79415-000,Sonora,Mato Grosso do Sul,,-17.674000,-54.453300
33500-000,Confins,Minas Gerais,,-19.656900,-43.981300
95720-000,Garibaldi,Rio Grande do Sul,,-29.236799,-51.656799
98140-000,Quevedos,Rio Grande do Sul,,-29.306700,-54.070000
89126-000,Doutor Pedrinho,Santa Catarina ,,-26.711399,-49.558300
64585-000,Simões,Piaui,,-7.738200,-40.727402
27500-000,Resende,Rio de Janeiro ,,-22.450199,-44.489498
64225-000,Bom Princípio do Piauí,Piaui,,-3.237500,-41.645699
59855-000,Itaú,Rio Grande do Norte ,,-5.841900,-37.924900
95930-000,Cruzeiro do Sul,Rio Grande do Sul,,-29.567101,-52.030399
48445-000,Heliópolis,Bahia,,-10.728600,-38.254902
38500-000,Monte Carmelo,Minas Gerais,,-18.639601,-47.497898
33600-000,Pedro Leopoldo,Minas Gerais,,-19.644699,-44.039398
79170-000,Sidrolândia,Mato Grosso do Sul,,-21.020300,-54.990002
78330-000,Cotriguaçu,Mato Grosso ,,-9.503300,-58.791302
37655-000,Itapeva,Minas Gerais,,-22.698299,-46.212898
85575-000,São Jorge d'Oeste,Parana,,-25.663200,-52.948601
64550-000,São Francisco do Piauí,Piaui,,-7.169000,-42.550900
64510-000,São João da Varjota,Piaui,,-6.947300,-41.929199
44645-000,Capela do Alto Alegre,Bahia,,-11.618400,-39.832298
79700-000,Fátima do Sul,Mato Grosso do Sul,,-22.323900,-54.449699
79765-000,Taquarussu,Mato Grosso do Sul,,-22.734200,-53.480000
35680-000,Itaúna,Minas Gerais,,-20.074400,-44.586300
39547-000,Montezuma,Minas Gerais,,-15.192500,-42.481300
37567-000,São Sebastião da Bela Vista,Minas Gerais,,-22.164301,-45.785198
87955-000,São Pedro do Paraná,Parana,,-22.768499,-53.165798
64420-000,Palmeirais,Piaui,,-5.785500,-43.024300
57635-000,Tanque d'Arca,Alagoas ,,-9.560700,-36.408199
45800-000,Belmonte,Bahia,,-15.891600,-39.322701
19770-000,Oscar Bressane,Sao Paulo,,-22.290300,-50.256500
98680-000,Tiradentes do Sul,Rio Grande do Sul,,-27.381800,-54.112999
06600-000,Jandira,Sao Paulo,,-23.540800,-46.895699
78966-000,Corumbiara,Rondonia,,-12.875900,-61.119900
29280-000,Iconha,Espirito Santo,,-20.747601,-40.865700
85875-000,Santa Terezinha de Itaipu,Parana,,-25.413500,-54.422501
58380-000,Ingá,Paraiba,,-7.254400,-35.629002
99880-000,Machadinho,Rio Grande do Sul,,-27.591801,-51.687599
89184-000,Presidente Nereu,Santa Catarina ,,-27.263201,-49.322701
17410-000,Álvaro de Carvalho,Sao Paulo,,-22.086800,-49.735100
46690-000,Abaíra,Bahia,,-13.321300,-41.697601
35706-000,Baldim,Minas Gerais,,-19.236601,-43.846802
87230-000,Jussara,Parana,,-23.621201,-52.470798
64438-000,Santo Antônio dos Milagres,Piaui,,-6.054000,-42.700802
64568-000,Vera Mendes,Piaui,,-7.554800,-41.506001
89121-000,Rio dos Cedros,Santa Catarina ,,-26.610901,-49.372299
36604-000,Rochedo de Minas,Minas Gerais,,-21.642700,-43.033100
68523-000,Curionópolis,Para,,-6.181400,-49.664398
78270-000,Salto do Céu,Mato Grosso ,,-15.134400,-57.959000
58188-000,Baraúna,Paraiba,,-6.618500,-36.269600
98415-000,Vista Alegre,Rio Grande do Sul,,-27.310801,-53.515701
13600-000,Araras,Sao Paulo,,-22.313801,-47.315899
07700-000,Caieiras,Sao Paulo,,-23.381300,-46.738098
11950-000,Cajati,Sao Paulo,,-24.771601,-48.201099
57410-000,Palestina,Alagoas ,,-9.675000,-37.331001
69120-000,Itapiranga,Amazonas ,,-2.516000,-58.557301
55540-000,Palmares,Pernambuco ,,-8.633900,-35.637798
13000-000,Campinas,Sao Paulo,,-22.896999,-47.044399
75840-000,Santa Rita do Araguaia,Goias,,-17.232901,-53.076801
58884-000,Catolé do Rocha,Paraiba,,-6.312300,-37.728401
19640-000,Iepê,Sao Paulo,,-22.657301,-51.043800
17550-000,Júlio Mesquita,Sao Paulo,,-21.976900,-49.786201
29580-000,Dores do Rio Preto,Espirito Santo,,-20.648600,-41.816898
36420-000,Ouro Branco,Minas Gerais,,-20.529900,-43.694199
58397-000,Areia,Paraiba,,-6.947200,-35.669300
58713-000,Malta,Paraiba,,-6.904000,-37.512501
86700-000,Arapongas,Parana,,-23.447300,-51.459499
64470-000,Hugo Napoleão,Piaui,,-6.032900,-42.467701
93250-000,Esteio,Rio Grande do Sul,,-29.850100,-51.166199
16500-000,Cafelândia,Sao Paulo,,-21.743000,-49.570599
62680-000,Paracuru,Ceara,,-3.486600,-39.042702
38780-000,Vazante,Minas Gerais,,-17.787800,-46.795502
14940-000,Ibitinga,Sao Paulo,,-21.795099,-48.838402
58330-000,Juripiranga,Paraiba,,-7.350000,-35.220901
75450-000,Itauçu,Goias,,-16.214300,-49.600700
57520-000,Maravilha,Alagoas ,,-9.223100,-37.379398
42850-000,Dias d'Ávila,Bahia,,-12.596800,-38.280701
78988-000,Primavera de Rondônia,Rondonia,,-11.929400,-61.306099
12400-000,Pindamonhangaba,Sao Paulo,,-22.887600,-45.459999
37600-000,Cambuí,Minas Gerais,,-22.582399,-46.061199
98915-000,Independência,Rio Grande do Sul,,-27.893299,-54.197800
58310-000,Cabedelo,Paraiba,,-7.027200,-34.850399
58339-000,São José dos Ramos,Paraiba,,-7.251000,-35.374100
18650-000,São Manuel,Sao Paulo,,-22.682301,-48.563400
77490-000,Cristalândia,Tocantins,,-10.625700,-49.368599
44990-000,Barra do Mendes,Bahia,,-12.160900,-42.035400
45420-000,Cairu,Bahia,,-13.526600,-38.948101
97950-000,Guarani das Missões,Rio Grande do Sul,,-28.150700,-54.600300
89609-000,Luzerna,Santa Catarina ,,-27.076599,-51.493500
17760-000,Inúbia Paulista,Sao Paulo,,-21.719999,-50.947399
44730-000,Caém,Bahia,,-11.194000,-40.257401
65922-000,João Lisboa,Maranhao ,,-5.264700,-47.155701
65768-000,Santa Filomena do Maranhão,Maranhao ,,-5.482700,-44.551800
37500-000,Itajubá,Minas Gerais,,-22.420500,-45.421398
39890-000,Joaíma,Minas Gerais,,-16.803801,-41.011101
38178-000,Pedrinópolis,Minas Gerais,,-19.190599,-47.502102
39827-000,Poté,Minas Gerais,,-17.792801,-41.765202
58790-000,Pedra Branca,Paraiba,,-7.439100,-38.049099
44200-000,Santo Amaro,Bahia,,-12.613700,-38.774300
79930-000,Aral Moreira,Mato Grosso do Sul,,-22.909500,-55.370098
18760-000,Cerqueira César,Sao Paulo,,-23.030001,-49.106998
77328-000,Lavandeira,Tocantins,,-12.836600,-46.393101
97685-000,Itacurubi,Rio Grande do Sul,,-28.785400,-55.265701
88865-000,Nova Veneza,Santa Catarina ,,-28.704500,-49.587799
37275-000,Cristais,Minas Gerais,,-20.809601,-45.524502
36328-000,Santa Cruz de Minas,Minas Gerais,,-21.120001,-44.213699
58935-000,Cachoeira dos Índios,Paraiba,,-6.944900,-38.699001
45970-000,Itanhém,Bahia,,-17.081100,-40.361000
44950-000,Uibaí,Bahia,,-11.390600,-42.156101
58865-000,São Bento,Paraiba,,-6.473400,-37.471401
85400-000,Guaraniaçu,Parana,,-25.079800,-52.876400
98750-000,Ajuricaba,Rio Grande do Sul,,-28.207199,-53.744598
95552-000,Capivari do Sul,Rio Grande do Sul,,-30.172899,-50.487000
88470-000,Rancho Queimado,Santa Catarina ,,-27.707300,-49.071602
15620-000,Macedônia,Sao Paulo,,-20.088200,-50.173199
57100-000,Rio Largo,Alagoas ,,-9.513900,-35.910599
39600-000,Araçuaí,Minas Gerais,,-16.908199,-41.986000
15495-000,Riolândia,Sao Paulo,,-20.053801,-49.711201
75220-000,Santa Cruz de Goiás,Goias,,-17.451500,-48.570999
89108-000,Massaranduba,Santa Catarina ,,-26.619801,-48.982101
18460-000,Itararé,Sao Paulo,,-24.077700,-49.326099
75645-000,Professor Jamil,Goias,,-17.294100,-49.255699
62760-000,Baturité,Ceara,,-4.373100,-38.859200
14775-000,Jaborandi,Sao Paulo,,-20.666201,-48.401600
37466-000,Itamonte,Minas Gerais,,-22.287300,-44.752701
35940-000,Rio Piracicaba,Minas Gerais,,-19.974899,-43.161098
68700-000,Capanema,Para,,-1.099700,-47.081501
68633-000,Dom Eliseu,Para,,-4.082700,-47.890499
58180-000,Pedra Lavrada,Paraiba,,-6.780200,-36.442001
85890-000,Missal,Parana,,-25.111200,-54.257900
57200-000,Penedo,Alagoas ,,-10.244500,-36.469898
35324-000,Entre Folhas,Minas Gerais,,-19.659599,-42.241001
88500-000,Lages,Santa Catarina ,,-27.944901,-50.352501
88210-000,Porto Belo,Santa Catarina ,,-27.156300,-48.595299
15200-000,José Bonifácio,Sao Paulo,,-21.089899,-49.772900
98480-000,Alpestre,Rio Grande do Sul,,-27.221300,-53.057499
95580-000,Três Cachoeiras,Rio Grande do Sul,,-29.475300,-49.984901
15755-000,Turmalina,Sao Paulo,,-20.059500,-50.456001
88640-000,Bom Jardim da Serra,Santa Catarina ,,-28.367399,-49.642200
15730-000,Marinópolis,Sao Paulo,,-20.487801,-50.834702
65293-000,Amapá do Maranhão,Maranhao ,,-1.694700,-45.929901
36850-000,Antônio Prado de Minas,Minas Gerais,,-21.026600,-42.154999
58342-000,Sobrado,Paraiba,,-7.168900,-35.232498
76470-000,Formoso,Goias,,-13.703400,-48.875401
57970-000,Novo Lino,Alagoas ,,-8.880900,-35.619499
46430-000,Guanambi,Bahia,,-14.133000,-42.824001
39615-000,Ponto dos Volantes,Minas Gerais,,-16.854401,-41.463402
37470-000,São Lourenço,Minas Gerais,,-22.117500,-45.032299
85826-000,Lindoeste,Parana,,-25.268000,-53.568699
46850-000,Boa Vista do Tupim,Bahia,,-12.873100,-40.628201
29680-000,João Neiva,Espirito Santo,,-19.725300,-40.437599
48490-000,Inhambupe,Bahia,,-11.796600,-38.370399
79970-000,Eldorado,Mato Grosso do Sul,,-23.779600,-54.215698
35000-000,Governador Valadares,Minas Gerais,,-18.790701,-41.990200
85557-000,Coronel Domingos Soares,Parana,,-26.182899,-51.977798
96255-000,Chuí,Rio Grande do Sul,,-33.659199,-53.432800
13790-000,São Sebastião da Grama,Sao Paulo,,-21.747299,-46.759300
57890-000,Ibateguara,Alagoas ,,-8.896900,-35.909599
57930-000,Passo de Camaragibe,Alagoas ,,-9.298700,-35.427898
77553-000,Ipueiras,Tocantins,,-11.158500,-48.378899
68570-000,São Geraldo do Araguaia,Para,,-6.213600,-48.717201
99495-000,Lagoa dos Três Cantos,Rio Grande do Sul,,-28.566099,-52.846500
78937-000,Jamari,Rondonia,,-9.204700,-63.179699
89790-000,Ipumirim,Santa Catarina ,,-27.047800,-52.140202
89850-000,Quilombo,Santa Catarina ,,-26.726400,-52.676701
65250-000,Alcântara,Maranhao ,,-2.327700,-44.506199
78265-000,Reserva do Cabaçal,Mato Grosso ,,-15.125400,-58.385799
65707-000,Pio XII,Maranhao ,,-3.798900,-45.245899
85898-000,São José das Palmeiras,Parana,,-24.834600,-54.127201
94400-000,Viamão,Rio Grande do Sul,,-30.204201,-50.922199
48520-000,Canudos,Bahia,,-9.879800,-39.147202
44650-000,Gavião,Bahia,,-11.488900,-39.774101
62930-000,Limoeiro do Norte,Ceara,,-5.174100,-38.026600
80000-000,Curitiba,Parana,,-25.503901,-49.290798
44570-000,Santo Antônio de Jesus,Bahia,,-13.008000,-39.226799
37720-000,Botelhos,Minas Gerais,,-21.649000,-46.428299
84640-000,Bituruna,Parana,,-26.185400,-51.544998
86480-000,Conselheiro Mairinck,Parana,,-23.587700,-50.116299
15300-000,General Salgado,Sao Paulo,,-20.619499,-50.431702
13950-000,Lindóia,Sao Paulo,,-22.512501,-46.653500
44560-000,Dom Macedo Costa,Bahia,,-12.933800,-39.146198
44680-000,Ipecaetá,Bahia,,-12.337800,-39.328300
49740-000,Carmópolis,Sergipe,,-10.667100,-36.957500
57570-000,Cacimbinhas,Alagoas ,,-9.449000,-36.904701
45840-000,Guaratinga,Bahia,,-16.569901,-39.978199
95585-000,Arroio do Sal,Rio Grande do Sul,,-29.529301,-49.891499
89478-000,Bela Vista do Toldo,Santa Catarina ,,-26.459400,-50.510601
89145-000,José Boiteux,Santa Catarina ,,-26.838499,-49.646198
37464-000,Itanhandu,Minas Gerais,,-22.324699,-44.913101
97540-000,Alegrete,Rio Grande do Sul,,-29.753500,-55.892601
68786-000,Santo Antônio do Tauá,Para,,-1.103100,-48.194698
64278-000,Cocal de Telha,Piaui,,-4.648600,-41.995701
64300-000,Valença do Piauí,Piaui,,-6.278700,-41.813900
98440-000,Caiçara,Rio Grande do Sul,,-27.248301,-53.458199
89199-000,Santa Terezinha,Santa Catarina ,,-26.669600,-50.013401
72000-000,Taguatinga,Distrito Federal,,-15.804100,-48.062801
68585-000,Nova Ipixuna,Para,,-4.987800,-49.198601
35694-000,São José da Varginha,Minas Gerais,,-19.689100,-44.553101
37855-000,São Pedro da União,Minas Gerais,,-21.112900,-46.647598
85980-000,Guaíra,Parana,,-24.261700,-54.238201
87160-000,Mandaguaçu,Parana,,-23.264400,-52.029800
89652-000,Ibiam,Santa Catarina ,,-27.209400,-51.222301
12980-000,Joanópolis,Sao Paulo,,-22.934601,-46.210999
79390-000,Bodoquena,Mato Grosso do Sul,,-20.482300,-56.658901
39417-000,Engenheiro Navarro,Minas Gerais,,-17.309299,-44.034698
49270-000,Cristinápolis,Sergipe,,-11.495100,-37.719501
84145-000,Carambeí,Parana,,-24.909201,-50.127201
64625-000,São José do Piauí,Piaui,,-6.841000,-41.516998
88380-000,Piçarras,Santa Catarina ,,-26.755800,-48.745899
57325-000,Coité do Nóia,Alagoas ,,-9.626200,-36.600399
45325-000,Brejões,Bahia,,-13.070600,-39.820999
34000-000,Nova Lima,Minas Gerais,,-20.069599,-43.890900
98735-000,Coronel Barros,Rio Grande do Sul,,-28.394501,-54.063702
89650-000,Treze Tílias,Santa Catarina ,,-26.957300,-51.431801
15330-000,Gastão Vidigal,Sao Paulo,,-20.806299,-50.192402
29670-000,Ibiraçu,Espirito Santo,,-19.818399,-40.420799
98905-000,Alegria,Rio Grande do Sul,,-27.799700,-54.058601
89290-000,São Bento do Sul,Santa Catarina ,,-26.312099,-49.383202
13770-000,Caconde,Sao Paulo,,-21.541500,-46.622501
37596-000,Albertina,Minas Gerais,,-22.199100,-46.620800
99260-000,Casca,Rio Grande do Sul,,-28.575899,-51.919800
99770-000,Aratiba,Rio Grande do Sul,,-27.377100,-52.290100
97500-000,Uruguaiana,Rio Grande do Sul,,-29.827999,-56.632198
75970-000,Turvelândia,Goias,,-17.795900,-50.297001
45680-000,Uruçuca,Bahia,,-14.484200,-39.168598
79780-000,Bataguassu,Mato Grosso do Sul,,-21.785500,-52.565399
84160-000,Castro,Parana,,-24.830400,-49.855400
23900-000,Angra dos Reis,Rio de Janeiro ,,-23.027599,-44.332199
98410-000,Taquaruçu do Sul,Rio Grande do Sul,,-27.407200,-53.499100
14815-000,Ibaté,Sao Paulo,,-21.950899,-48.035801
69485-000,Uarini,Amazonas ,,-3.147400,-65.420403
36940-000,Santana do Manhuaçu,Minas Gerais,,-20.055599,-41.897701
19380-000,Ribeirão dos Índios,Sao Paulo,,-21.784700,-51.578400
13720-000,São José do Rio Pardo,Sao Paulo,,-21.601101,-46.899799
68600-000,Bragança,Para,,-0.968100,-46.733799
58455-000,Caturité,Paraiba,,-7.419900,-36.041901
39695-000,Franciscópolis,Minas Gerais,,-18.009800,-41.984402
39470-000,Itacarambi,Minas Gerais,,-15.194800,-44.126701
96610-000,Encruzilhada do Sul,Rio Grande do Sul,,-30.603701,-52.682800
78999-000,Cabixi,Rondonia,,-13.510800,-60.602600
78955-000,Urupá,Rondonia,,-11.079200,-62.381302
13970-000,Itapira,Sao Paulo,,-22.421200,-46.772999
47680-000,Cocos,Bahia,,-14.594400,-45.279598
62000-000,Sobral,Ceara,,-3.837600,-40.158798
84400-000,Prudentópolis,Parana,,-25.181000,-51.110699
85610-000,Renascença,Parana,,-26.214600,-52.934299
45730-000,Itaju do Colônia,Bahia,,-15.155100,-39.716000
38900-000,Bambuí,Minas Gerais,,-20.104500,-45.987400
59215-000,Nova Cruz,Rio Grande do Norte ,,-6.468100,-35.454498
17475-000,Lucianópolis,Sao Paulo,,-22.483801,-49.545101
18970-000,Chavantes,Sao Paulo,,-23.034599,-49.723202
49820-000,Canindé de São Francisco,Sergipe,,-9.710800,-37.945702
74000-000,Goiânia,Goias,,-16.640200,-49.259899
77630-000,Lizarda,Tocantins,,-9.523400,-46.976799
65398-000,Alto Alegre do Pindaré,Maranhao ,,-3.835900,-46.038700
36840-000,Faria Lemos,Minas Gerais,,-20.782600,-42.027901
98125-000,Fortaleza dos Valos,Rio Grande do Sul,,-28.912701,-53.338902
95420-000,Jaquirana,Rio Grande do Sul,,-28.934700,-50.364300
45650-000,Ilhéus,Bahia,,-14.759400,-39.217899
32920-000,São Joaquim de Bicas,Minas Gerais,,-20.057800,-44.249802
68521-000,Brejo Grande do Araguaia,Para,,-5.743700,-48.455700
19970-000,Palmital,Sao Paulo,,-22.816000,-50.229500
76220-000,Fazenda Nova,Goias,,-16.128700,-50.925999
46205-000,Guajeru,Bahia,,-14.578800,-42.039902
36974-000,Durandé,Minas Gerais,,-20.151800,-41.782398
58750-000,Juru,Paraiba,,-7.491300,-37.788502
58610-000,São José do Sabugi,Paraiba,,-6.827800,-36.803299
99585-000,Barra Funda,Rio Grande do Sul,,-27.915600,-53.032902
62764-000,Mulungu,Ceara,,-4.335200,-39.040798
78535-000,Marcelândia,Mato Grosso ,,-11.003700,-54.133202
64650-000,Monsenhor Hipólito,Piaui,,-6.949800,-41.031502
59560-000,Poço Branco,Rio Grande do Norte ,,-5.570000,-35.707100
16240-000,Santópolis do Aguapeí,Sao Paulo,,-21.670601,-50.520302
62500-000,Itapipoca,Ceara,,-3.372800,-39.562199
36235-000,Santa Rita de Ibitipoca,Minas Gerais,,-21.561501,-43.958000
89920-000,Guaraciaba,Santa Catarina ,,-26.573900,-53.597900
56500-000,Arcoverde,Pernambuco ,,-8.372500,-37.004700
64670-000,São Julião,Piaui,,-7.059900,-40.797199
96640-000,Rio Pardo,Rio Grande do Sul,,-30.041800,-52.440601
88538-000,Bocaina do Sul,Santa Catarina ,,-27.738899,-49.917099
12380-000,Santa Branca,Sao Paulo,,-23.422001,-45.868099
68950-000,Amapá,Amapa,,1.857100,-50.843700
63300-000,Lavras da Mangabeira,Ceara,,-6.730800,-38.976398
89518-000,Macieira,Santa Catarina ,,-26.810699,-51.343399
37576-000,Inconfidentes,Minas Gerais,,-22.340401,-46.284901
58388-000,Alagoa Grande,Paraiba,,-7.078300,-35.595200
39538-000,Santo Antônio do Retiro,Minas Gerais,,-15.301400,-42.644199
18770-000,Águas de Santa Bárbara,Sao Paulo,,-22.857599,-49.253601
73950-000,Alvorada do Norte,Goias,,-14.524200,-46.641300
37340-000,Bocaina de Minas,Minas Gerais,,-22.234400,-44.493401
36700-000,Leopoldina,Minas Gerais,,-21.534901,-42.644699
29920-000,Rio Bananal,Espirito Santo,,-19.223801,-40.359402
36360-000,Conceição da Barra de Minas,Minas Gerais,,-21.142300,-44.488602
14930-000,Boa Esperança do Sul,Sao Paulo,,-21.911600,-48.477901
57625-000,Estrela de Alagoas,Alagoas ,,-9.398600,-36.762199
62598-000,Jijoca de Jericoacoara,Ceara,,-2.871400,-40.491600
76520-000,Nova Crixás,Goias,,-14.276800,-50.576500
57680-000,Boca da Mata,Alagoas ,,-9.646500,-36.141300
99265-000,Santo Antônio do Palma,Rio Grande do Sul,,-28.486300,-52.019299
36230-000,Bias Fortes,Minas Gerais,,-21.630100,-43.755100
85600-000,Francisco Beltrão,Parana,,-26.064400,-53.125401
17860-000,Pacaembu,Sao Paulo,,-21.503300,-51.269501
11930-000,Pariquera-Açu,Sao Paulo,,-24.663900,-47.845501
17580-000,Pompéia,Sao Paulo,,-22.041700,-50.201199
14740-000,Viradouro,Sao Paulo,,-20.876200,-48.314800
57965-000,Jundiá,Alagoas ,,-8.940600,-35.499599
29100-000,Vila Velha,Espirito Santo,,-20.384800,-40.322601
75610-000,Joviânia,Goias,,-17.784201,-49.584400
77605-000,São Félix do Tocantins,Tocantins,,-10.064900,-46.727798
99800-000,Marcelino Ramos,Rio Grande do Sul,,-27.472200,-51.944801
89610-000,Herval d'Oeste,Santa Catarina ,,-27.204100,-51.420300
19275-000,Euclides da Cunha Paulista,Sao Paulo,,-22.517099,-52.591000
45860-000,Canavieiras,Bahia,,-15.648300,-39.170898
68300-000,Gurupá,Para,,-1.165500,-51.627399
36970-000,Manhumirim,Minas Gerais,,-20.347500,-41.935600
35540-000,Oliveira,Minas Gerais,,-20.738199,-44.716099
86840-000,Faxinal,Parana,,-24.026600,-51.301201
64898-000,Pajeú do Piauí,Piaui,,-8.053600,-42.866299
13550-000,Analândia,Sao Paulo,,-22.120001,-47.689400
76345-000,Nova América,Goias,,-15.051000,-49.924999
57800-000,União dos Palmares,Alagoas ,,-9.132500,-36.081799
35138-000,Alpercata,Minas Gerais,,-18.983801,-42.001400
78515-000,Nova Canaã do Norte,Mato Grosso ,,-10.719900,-56.034401
35360-000,São Pedro dos Ferros,Minas Gerais,,-20.065201,-42.563000
85988-000,Entre Rios do Oeste,Parana,,-24.704100,-54.215599
69360-000,Caracaraí,Roraima,,1.026200,-60.872002
89669-000,Ipira,Santa Catarina ,,-27.387199,-51.797100
46750-000,Mucugê,Bahia,,-13.148700,-41.517399
65670-000,Paraibano,Maranhao ,,-6.409500,-43.847099
15870-000,Catiguá,Sao Paulo,,-21.065399,-49.049801
37305-000,Madre de Deus de Minas,Minas Gerais,,-21.484600,-44.332600
35420-000,Mariana,Minas Gerais,,-20.323999,-43.306599
87355-000,Juranda,Parana,,-24.413200,-52.827301
87370-000,Moreira Sales,Parana,,-24.014601,-52.955101
86613-000,Pitangueiras,Parana,,-23.191900,-51.568401
64240-000,Piracuruca,Piaui,,-3.866600,-41.741501
59660-000,Paraú,Rio Grande do Norte ,,-5.732200,-37.136600
48630-000,Rodelas,Bahia,,-8.936300,-38.683701
44160-000,Tanquinho,Bahia,,-11.956700,-39.096100
35830-000,Jaboticatubas,Minas Gerais,,-19.419100,-43.745499
64880-000,Eliseu Martins,Piaui,,-7.901500,-43.777699
59395-000,Cerro Corá,Rio Grande do Norte ,,-6.001300,-36.339298
62720-000,Itatira,Ceara,,-4.567800,-39.578201
29665-000,São Roque do Canaã,Espirito Santo,,-19.730301,-40.671398
85745-000,Bela Vista da Caroba,Parana,,-25.874001,-53.627602
85750-000,Planalto,Parana,,-25.726801,-53.728600
28495-000,Aperibé,Rio de Janeiro ,,-21.641500,-42.127499
77710-000,Pedro Afonso,Tocantins,,-9.206200,-47.978001
45890-000,Pau Brasil,Bahia,,-15.443200,-39.689701
36955-000,Mutum,Minas Gerais,,-19.926800,-41.448399
78830-000,Dom Aquino,Mato Grosso ,,-15.721000,-54.830399
37273-000,Aguanil,Minas Gerais,,-20.969601,-45.417198
85727-000,Pinhal de São Bento,Parana,,-26.006800,-53.489101
64748-000,Acauã,Piaui,,-8.315500,-40.912800
78995-000,Vilhena,Rondonia,,-12.020600,-60.275299
77375-000,Santa Rosa do Tocantins,Tocantins,,-11.382800,-48.073002
45930-000,Mucuri,Bahia,,-18.005800,-39.798100
78540-000,Cláudia,Mato Grosso ,,-11.450900,-54.998299
98338-000,Novo Barreiro,Rio Grande do Sul,,-27.891500,-53.112202
78949-000,Mirante da Serra,Rondonia,,-11.137100,-62.861500
15400-000,Olímpia,Sao Paulo,,-20.696199,-48.991699
49512-000,Pedra Mole,Sergipe,,-10.664900,-37.685101
55340-000,Águas Belas,Pernambuco ,,-9.104700,-37.019001
56828-000,Quixaba,Pernambuco ,,-7.721000,-37.872799
65255-000,Guimarães,Maranhao ,,-2.119900,-44.634800
87155-000,Doutor Camargo,Parana,,-23.561600,-52.223400
98960-000,Santo Cristo,Rio Grande do Sul,,-27.788401,-54.703800
47160-000,Mansidão,Bahia,,-11.207800,-44.141102
59260-000,Boa Saude,Rio Grande do Norte ,,-6.156100,-35.603901
16265-000,Brejo Alegre,Sao Paulo,,-21.177601,-50.217999
57615-000,Minador do Negrão,Alagoas ,,-9.318600,-36.886299
39525-000,Nova Porteirinha,Minas Gerais,,-15.715800,-43.281601
15990-000,Matão,Sao Paulo,,-21.595501,-48.450298
65160-000,Morros,Maranhao ,,-2.961600,-43.877300
14990-000,Irapuã,Sao Paulo,,-21.250099,-49.402500
35470-000,Moeda,Minas Gerais,,-20.332701,-44.016602
89906-000,Paraíso,Santa Catarina ,,-26.668699,-53.685501
49190-000,Pirambu,Sergipe,,-10.690800,-36.848598
75560-000,Cachoeira Dourada,Goias,,-18.495199,-49.651001
47800-000,Barreiras,Bahia,,-11.933300,-45.492401
62250-000,Ipu,Ceara,,-4.349300,-40.659302
85840-000,Céu Azul,Parana,,-25.298300,-53.748501
88140-000,Santo Amaro da Imperatriz,Santa Catarina ,,-27.751499,-48.804798
17340-000,Barra Bonita,Sao Paulo,,-22.475100,-48.547001
77308-000,Taipas do Tocantins,Tocantins,,-12.156800,-47.033401
35260-000,Central de Minas,Minas Gerais,,-18.767799,-41.289600
39700-000,Peçanha,Minas Gerais,,-18.545401,-42.493900
65265-000,Mirinzal,Maranhao ,,-2.047700,-44.773998
13295-000,Itupeva,Sao Paulo,,-23.145201,-47.063599
49680-000,Nossa Senhora da Glória,Sergipe,,-10.192900,-37.532902
47560-000,Brotas de Macaúbas,Bahia,,-12.106100,-42.511101
65294-000,Junco do Maranhão,Maranhao ,,-1.941800,-46.117100
85415-000,Cafelândia,Parana,,-24.693001,-53.350899
89925-000,Belmonte,Santa Catarina ,,-26.853201,-53.613998
09400-000,Ribeirão Pires,Sao Paulo,,-23.704100,-46.399899
49320-000,Riachão do Dantas,Sergipe,,-11.012800,-37.786800
75455-000,Santa Rosa de Goiás,Goias,,-16.069901,-49.481499
62590-000,Itarema,Ceara,,-3.083400,-39.896999
39680-000,Capelinha,Minas Gerais,,-17.691700,-42.502102
62965-000,São João do Jaguaribe,Ceara,,-5.318800,-38.268799
58410-000,Natuba,Paraiba,,-7.558100,-35.546299
64838-000,Pavussu,Piaui,,-7.886500,-43.196899
99470-000,Não-Me-Toque,Rio Grande do Sul,,-28.474199,-52.804001
13230-000,Campo Limpo Paulista,Sao Paulo,,-23.216000,-46.758400
45550-000,Ubatã,Bahia,,-14.056300,-39.522800
62200-000,Nova Russas,Ceara,,-4.722800,-40.595501
35380-000,Urucânia,Minas Gerais,,-20.322399,-42.719700
87850-000,Amaporã,Parana,,-23.136299,-52.838100
64940-000,Monte Alegre do Piauí,Piaui,,-9.742100,-44.982700
88475-000,Anitápolis,Santa Catarina ,,-27.868999,-49.132000
15600-000,Fernandópolis,Sao Paulo,,-20.297600,-50.292000
49170-000,Laranjeiras,Sergipe,,-10.807000,-37.168999
46780-000,Marcionílio Souza,Bahia,,-13.115800,-40.629101
36800-000,Carangola,Minas Gerais,,-20.707800,-42.104900
38720-000,Lagoa Formosa,Minas Gerais,,-18.764900,-46.290100
64655-000,Alagoinha do Piauí,Piaui,,-6.980200,-40.918098
95334-000,Vila Flores,Rio Grande do Sul,,-28.868401,-51.529301
78973-000,São Francisco do Guaporé,Rondonia,,-12.383100,-63.126499
89832-000,Ipuaçu,Santa Catarina ,,-26.670799,-52.482601
75495-000,Jesúpolis,Goias,,-15.964600,-49.394600
44460-000,Itaparica,Bahia,,-12.906000,-38.663799
